dt,lat,lng,altitude,angle,speed,params
2022-06-06 16:38:08,3.844242,11.495867,707,176,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=28597, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 16:41:08,3.844242,11.495867,707,176,0,"gpslev=17, gsmlev=4, hdop=0.3, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=28597, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-06-06 16:44:09,3.844242,11.495867,707,176,0,"gpslev=15, gsmlev=4, hdop=0.3, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=28597, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 16:47:08,3.844242,11.495867,707,176,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=15045, io206=520, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 16:50:09,3.844242,11.495867,707,176,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=15045, io206=520, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 16:53:09,3.844242,11.495867,707,176,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=15045, io206=520, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 16:56:09,3.844242,11.495867,707,176,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=15045, io206=520, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 16:59:10,3.844242,11.495867,707,176,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=15045, io206=520, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 17:02:10,3.844242,11.495867,707,176,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=15045, io206=520, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 17:05:11,3.844242,11.495867,707,176,0,"gpslev=13, gsmlev=5, hdop=0.3, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=15045, io206=520, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 17:08:11,3.844242,11.495867,707,176,0,"gpslev=13, gsmlev=5, hdop=0.4, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=15045, io206=520, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-06 17:11:11,3.844242,11.495867,707,176,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=15045, io206=520, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 17:14:11,3.844242,11.495867,707,176,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=15045, io206=520, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 17:17:12,3.844243,11.495763,696,286,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=15045, io206=520, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 17:20:12,3.844243,11.495763,696,286,0,"gpslev=13, gsmlev=5, hdop=0.3, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=15045, io206=520, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 17:23:12,3.844243,11.495763,696,286,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=15045, io206=520, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 17:26:13,3.844243,11.495763,696,286,0,"gpslev=11, gsmlev=5, hdop=0.4, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=15045, io206=520, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 17:29:13,3.844243,11.495763,696,286,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=15045, io206=520, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 17:32:14,3.844243,11.495763,696,286,0,"gpslev=13, gsmlev=5, hdop=0.4, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=15045, io206=520, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-06 17:35:13,3.844243,11.495763,696,286,0,"gpslev=13, gsmlev=4, hdop=0.3, io1=0, io16=19540879, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 17:38:14,3.844305,11.495735,691,312,0,"gpslev=14, gsmlev=4, hdop=0.3, io1=0, io16=19540900, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 17:41:14,3.844315,11.495728,691,338,0,"gpslev=13, gsmlev=4, hdop=0.4, io1=0, io16=19540905, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 17:44:15,3.844315,11.495728,691,338,0,"gpslev=13, gsmlev=5, hdop=0.3, io1=0, io16=19540905, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 17:47:15,3.844318,11.495762,687,327,0,"gpslev=12, gsmlev=5, hdop=0.4, io1=0, io16=19540911, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13298, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 17:50:16,3.844318,11.495762,687,327,0,"gpslev=12, gsmlev=5, hdop=0.4, io1=0, io16=19540911, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-06 17:53:16,3.84433,11.49577,688,26,0,"gpslev=12, gsmlev=4, hdop=0.4, io1=0, io16=19540913, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-06 17:56:16,3.84433,11.49577,688,26,0,"gpslev=13, gsmlev=5, hdop=0.4, io1=0, io16=19540913, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 17:59:16,3.84433,11.49577,688,26,0,"gpslev=15, gsmlev=4, hdop=0.3, io1=0, io16=19540913, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 18:02:16,3.84433,11.49577,688,26,0,"gpslev=15, gsmlev=4, hdop=0.3, io1=0, io16=19540913, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 18:05:17,3.84433,11.49577,688,26,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19540913, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 18:08:17,3.84433,11.49577,688,26,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19540913, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 18:11:18,3.84433,11.49577,688,26,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19540913, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 18:14:18,3.84433,11.49577,688,26,0,"gpslev=15, gsmlev=4, hdop=0.3, io1=0, io16=19540913, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 18:17:19,3.84433,11.49577,688,26,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19540913, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 18:20:18,3.84433,11.49577,688,26,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19540913, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 18:23:18,3.84433,11.49577,688,26,0,"gpslev=14, gsmlev=4, hdop=0.3, io1=0, io16=19540913, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 18:26:19,3.844307,11.495848,700,57,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19540922, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 18:29:19,3.844307,11.495848,700,57,0,"gpslev=14, gsmlev=4, hdop=0.4, io1=0, io16=19540922, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-06 18:32:20,3.844307,11.495848,700,57,0,"gpslev=13, gsmlev=4, hdop=0.4, io1=0, io16=19540922, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 18:35:20,3.844307,11.495848,700,57,0,"gpslev=14, gsmlev=4, hdop=0.4, io1=0, io16=19540922, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 18:38:21,3.844307,11.495848,700,57,0,"gpslev=14, gsmlev=4, hdop=0.4, io1=0, io16=19540922, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 18:41:21,3.844307,11.495848,700,57,0,"gpslev=14, gsmlev=5, hdop=0.4, io1=0, io16=19540922, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13297, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 18:44:21,3.844333,11.495813,696,2,0,"gpslev=13, gsmlev=5, hdop=0.4, io1=0, io16=19540922, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.8"
2022-06-06 18:47:21,3.844333,11.495813,696,2,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19540922, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 18:50:10,3.844333,11.495813,696,2,0,"gpslev=14, gsmlev=4, hdop=0.3, io1=0, io16=19540922, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=0, io24=0, io240=0, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13174, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 18:50:13,3.844333,11.495813,696,2,0,"gpslev=14, gsmlev=4, hdop=0.3, io1=1, io16=19540922, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=12819, io67=4108, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 18:53:13,3.84429,11.496022,699,120,0,"gpslev=13, gsmlev=5, hdop=0.4, io1=0, io16=19540941, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 18:56:13,3.84429,11.496022,699,120,0,"gpslev=11, gsmlev=5, hdop=0.4, io1=0, io16=19540941, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13335, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 18:59:14,3.844265,11.496077,700,24,0,"gpslev=13, gsmlev=5, hdop=0.4, io1=0, io16=19540941, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 19:02:14,3.844265,11.496077,700,24,0,"gpslev=12, gsmlev=5, hdop=0.4, io1=0, io16=19540941, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 19:05:14,3.844287,11.496157,695,14,0,"gpslev=13, gsmlev=5, hdop=0.3, io1=0, io16=19540960, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 19:08:14,3.844287,11.496157,695,14,0,"gpslev=13, gsmlev=5, hdop=0.4, io1=0, io16=19540960, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 19:11:15,3.844287,11.496157,695,14,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19540960, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 19:14:15,3.844287,11.496157,695,14,0,"gpslev=13, gsmlev=5, hdop=0.3, io1=0, io16=19540960, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13298, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 19:17:16,3.844287,11.496157,695,14,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19540960, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 19:20:16,3.844287,11.496157,695,14,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19540960, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 19:23:16,3.844287,11.496157,695,14,0,"gpslev=15, gsmlev=5, hdop=0.4, io1=0, io16=19540960, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 19:26:17,3.844287,11.496157,695,14,0,"gpslev=14, gsmlev=5, hdop=0.5, io1=0, io16=19540960, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.9"
2022-06-06 19:29:16,3.844287,11.496157,695,14,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19540960, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 19:32:17,3.844287,11.496157,695,14,0,"gpslev=11, gsmlev=5, hdop=0.5, io1=0, io16=19540960, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 19:35:17,3.844287,11.496157,695,14,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19540960, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 19:38:18,3.844265,11.49606,699,344,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19540972, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 19:41:18,3.844265,11.49606,699,344,0,"gpslev=13, gsmlev=5, hdop=0.3, io1=0, io16=19540972, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13298, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-06 19:44:19,3.844283,11.49607,695,345,0,"gpslev=13, gsmlev=5, hdop=0.3, io1=0, io16=19540975, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13296, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 19:47:19,3.844283,11.49607,695,345,0,"gpslev=11, gsmlev=5, hdop=0.5, io1=0, io16=19540975, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13297, io67=4113, io68=0, io69=1, io9=174, pdop=0.9"
2022-06-06 19:50:19,3.844283,11.49607,695,345,0,"gpslev=12, gsmlev=5, hdop=0.4, io1=0, io16=19540975, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13295, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-06 19:53:19,3.844283,11.49607,695,345,0,"gpslev=13, gsmlev=5, hdop=0.4, io1=0, io16=19540975, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13295, io67=4113, io68=0, io69=1, io9=174, pdop=0.8"
2022-06-06 19:56:19,3.844283,11.49607,695,345,0,"gpslev=13, gsmlev=5, hdop=0.4, io1=0, io16=19540975, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13290, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 19:59:20,3.844283,11.49607,695,345,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19540975, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13296, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-06 20:02:20,3.844283,11.49607,695,345,0,"gpslev=13, gsmlev=5, hdop=0.3, io1=0, io16=19540975, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13291, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-06 20:05:21,3.844193,11.496088,706,330,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19540975, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13288, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-06-06 20:08:21,3.844193,11.496088,706,330,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19540975, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13280, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 20:11:22,3.844193,11.496088,706,330,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19540975, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13276, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-06 20:14:21,3.844193,11.496088,706,330,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19540975, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13276, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-06 20:17:22,3.844193,11.496088,706,330,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19540975, io175=-1, io179=0, io180=0, io2=0, io205=6325, io206=213, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13264, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
